"No.","Time","Source","Destination","Protocol","Length","Info"
"51","1.053123000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"52","1.057126000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"53","1.061351000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"54","1.065239000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"55","1.069262000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"56","1.073359000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"57","1.077281000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"58","1.081445000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"59","1.085408000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"60","1.089561000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"61","1.093541000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"62","1.097563000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"63","1.101671000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"64","1.105670000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"65","1.109696000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"66","1.113796000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"67","1.117985000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"68","1.122118000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"69","1.126113000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"70","1.260447000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"71","1.264448000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"72","1.268425000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"73","1.272618000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"74","1.276567000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"75","1.280698000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"76","1.284724000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"77","1.288805000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"78","1.292878000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"79","1.296879000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"80","1.300950000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"81","1.304920000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"82","1.309020000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"83","1.313036000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"84","1.317060000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"85","1.321155000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"86","1.325156000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"87","1.329283000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"88","1.333287000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"89","1.337435000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"90","1.341417000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"91","1.345402000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"92","1.349582000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"93","1.353559000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"94","1.357719000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"95","1.361705000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (no response found!)"
"96","1.365933000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=2, hop limit=63 (reply in 98)"
"97","1.366533000","","","IEEE 802.15.4","5","Ack"
"98","1.390440000","aaaa::212:4b00:41e:afc6","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x4b92, seq=2, hop limit=64 (request in 96)"
"99","1.391042000","","","IEEE 802.15.4","5","Ack"
"100","2.001538000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"101","2.005582000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"102","2.009628000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"103","2.013632000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"104","2.143234000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"105","2.146956000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"106","2.151088000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"107","2.155073000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"108","2.159046000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"109","2.163167000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"110","2.167149000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"111","2.171267000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"112","2.175251000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"113","2.179375000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"114","2.183373000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"115","2.187584000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"116","2.191781000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"117","2.195685000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"118","2.199764000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"119","2.203851000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"120","2.207973000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"121","2.211972000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"122","2.215816000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"123","2.220083000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"124","2.224092000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"125","2.228015000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"126","2.231975000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"127","2.236085000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"128","2.240340000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=3, hop limit=63 (no response found!)"
"129","2.240696000","","","IEEE 802.15.4","5","Ack"
"130","3.001349000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"131","3.005569000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"132","3.009594000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"133","3.013611000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"134","3.017649000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"135","3.021646000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"136","3.025783000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"137","3.029768000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"138","3.033832000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"139","3.037898000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"140","3.041986000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"141","3.045971000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"142","3.049789000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"143","3.054086000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"144","3.058060000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"145","3.062064000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"146","3.066185000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"147","3.070177000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"148","3.074281000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"149","3.078304000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"150","3.082310000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"151","3.086445000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"152","3.090434000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"153","3.094565000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"154","3.098573000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"155","3.102597000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"156","3.106720000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"157","3.110847000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (no response found!)"
"158","3.115010000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=4, hop limit=63 (reply in 160)"
"159","3.115535000","","","IEEE 802.15.4","5","Ack"
"160","3.143512000","aaaa::212:4b00:41e:afc6","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x4b92, seq=4, hop limit=64 (request in 158)"
"161","3.144005000","","","IEEE 802.15.4","5","Ack"
"162","4.003038000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"163","4.007042000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"164","4.011017000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"165","4.015146000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"166","4.019121000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"167","4.023129000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"168","4.027252000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"169","4.031255000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"170","4.035377000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"171","4.039375000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"172","4.043344000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"173","4.047523000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"174","4.051408000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"175","4.055649000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"176","4.059648000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"177","4.063796000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"178","4.067800000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"179","4.071893000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
"180","4.075874000","aaaa::1","aaaa::212:4b00:41e:afc6","ICMPv6","102","Echo (ping) request id=0x4b92, seq=5, hop limit=63 (no response found!)"
